label,kv_len,batch_size,num_qo_heads,num_kv_heads,head_dim,page_size,dtype,use_tensor_cores,backend,fixed_split_size,requested_fixed_split_size,target_split_k,split_k_count,disable_split_kv,split_kv,kv_chunk_size_tokens,kv_chunk_size_pages,num_chunks_kv,CTA_TILE_Q,CTA_TILE_KV,NUM_MMA_Q,NUM_MMA_KV,NUM_WARPS_Q,NUM_WARPS_KV,ms,tflops,gb_per_s_est
[experiment] llama3_8b_float16_split_k_7_num_mma_kv_2,5376,16,32,8,128,16,fp16,1,fa2,48,,7,7,0,1,768,48,7,16,128,1,2,1,4,0.41979,3.357,839.3
[experiment] llama3_8b_float16_split_k_7_num_mma_kv_2,5504,16,32,8,128,16,fp16,1,fa2,50,,7,7,0,1,800,50,7,16,128,1,2,1,4,0.43168,3.342,835.6
[experiment] llama3_8b_float16_split_k_7_num_mma_kv_2,5632,16,32,8,128,16,fp16,1,fa2,51,,7,7,0,1,816,51,7,16,128,1,2,1,4,0.44022,3.354,838.4
[experiment] llama3_8b_float16_split_k_7_num_mma_kv_2,5760,16,32,8,128,16,fp16,1,fa2,52,,7,7,0,1,832,52,7,16,128,1,2,1,4,0.44953,3.359,839.7
[experiment] llama3_8b_float16_split_k_7_num_mma_kv_2,5888,16,32,8,128,16,fp16,1,fa2,53,,7,7,0,1,848,53,7,16,128,1,2,1,4,0.45754,3.373,843.4
[experiment] llama3_8b_float16_split_k_7_num_mma_kv_2,6016,16,32,8,128,16,fp16,1,fa2,54,,7,7,0,1,864,54,7,16,128,1,2,1,4,0.46702,3.377,844.2
[experiment] llama3_8b_float16_split_k_7_num_mma_kv_2,6144,16,32,8,128,16,fp16,1,fa2,55,,7,7,0,1,880,55,7,16,128,1,2,1,4,0.47554,3.387,846.7
[experiment] llama3_8b_float16_split_k_7_num_mma_kv_2,6272,16,32,8,128,16,fp16,1,fa2,56,,7,7,0,1,896,56,7,16,128,1,2,1,4,0.48555,3.386,846.5
[experiment] llama3_8b_float16_split_k_7_num_mma_kv_2,6400,16,32,8,128,16,fp16,1,fa2,58,,7,7,0,1,928,58,7,16,128,1,2,1,4,0.49695,3.376,844.0
[experiment] llama3_8b_float16_split_k_7_num_mma_kv_2,6528,16,32,8,128,16,fp16,1,fa2,59,,7,7,0,1,944,59,7,16,128,1,2,1,4,0.50528,3.387,846.7
[experiment] llama3_8b_float16_split_k_7_num_mma_kv_2,6656,16,32,8,128,16,fp16,1,fa2,60,,7,7,0,1,960,60,7,16,128,1,2,1,4,0.51527,3.386,846.6
[experiment] llama3_8b_float16_split_k_7_num_mma_kv_2,6784,16,32,8,128,16,fp16,1,fa2,61,,7,7,0,1,976,61,7,16,128,1,2,1,4,0.52419,3.393,848.2
[experiment] llama3_8b_float16_split_k_7_num_mma_kv_2,6912,16,32,8,128,16,fp16,1,fa2,62,,7,7,0,1,992,62,7,16,128,1,2,1,4,0.53293,3.4,850.0
[experiment] llama3_8b_float16_split_k_7_num_mma_kv_2,7040,16,32,8,128,16,fp16,1,fa2,63,,7,7,0,1,1008,63,7,16,128,1,2,1,4,0.54134,3.409,852.3
[experiment] llama3_8b_float16_split_k_7_num_mma_kv_2,7168,16,32,8,128,16,fp16,1,fa2,64,,7,7,0,1,1024,64,7,16,128,1,2,1,4,0.5524,3.402,850.4
[experiment] llama3_8b_float16_split_k_7_num_mma_kv_2,7296,16,32,8,128,16,fp16,1,fa2,66,,7,7,0,1,1056,66,7,16,128,1,2,1,4,0.56351,3.394,848.5
[experiment] llama3_8b_float16_split_k_7_num_mma_kv_2,7424,16,32,8,128,16,fp16,1,fa2,67,,7,7,0,1,1072,67,7,16,128,1,2,1,4,0.57217,3.401,850.3
[experiment] llama3_8b_float16_split_k_7_num_mma_kv_2,7552,16,32,8,128,16,fp16,1,fa2,68,,7,7,0,1,1088,68,7,16,128,1,2,1,4,0.58031,3.411,852.9
[experiment] llama3_8b_float16_split_k_7_num_mma_kv_2,7680,16,32,8,128,16,fp16,1,fa2,69,,7,7,0,1,1104,69,7,16,128,1,2,1,4,0.59103,3.406,851.6
[experiment] llama3_8b_float16_split_k_7_num_mma_kv_2,7808,16,32,8,128,16,fp16,1,fa2,70,,7,7,0,1,1120,70,7,16,128,1,2,1,4,0.59824,3.421,855.4
[experiment] llama3_8b_float16_split_k_7_num_mma_kv_2,7936,16,32,8,128,16,fp16,1,fa2,71,,7,7,0,1,1136,71,7,16,128,1,2,1,4,0.60831,3.42,855.0
[experiment] llama3_8b_float16_split_k_7_num_mma_kv_2,8064,16,32,8,128,16,fp16,1,fa2,72,,7,7,0,1,1152,72,7,16,128,1,2,1,4,0.6185,3.418,854.5
[experiment] llama3_8b_float16_split_k_7_num_mma_kv_2,8192,16,32,8,128,16,fp16,1,fa2,74,,7,7,0,1,1184,74,7,16,128,1,2,1,4,0.62994,3.409,852.3
[baseline_after] llama3_8b_float16_split_k_7,128,16,32,8,128,16,fp16,1,fa2,2,,7,7,0,1,32,2,4,16,64,1,1,1,4,0.05212,0.644,160.9
[baseline_after] llama3_8b_float16_split_k_7,256,16,32,8,128,16,fp16,1,fa2,3,,7,7,0,1,48,3,6,16,64,1,1,1,4,0.05076,1.322,330.5
[baseline_after] llama3_8b_float16_split_k_7,384,16,32,8,128,16,fp16,1,fa2,4,,7,7,0,1,64,4,6,16,64,1,1,1,4,0.05104,1.972,493.1
[baseline_after] llama3_8b_float16_split_k_7,512,16,32,8,128,16,fp16,1,fa2,5,,7,7,0,1,80,5,7,16,64,1,1,1,4,0.06208,2.162,540.5
[baseline_after] llama3_8b_float16_split_k_7,640,16,32,8,128,16,fp16,1,fa2,6,,7,7,0,1,96,6,7,16,64,1,1,1,4,0.0668,2.511,627.9
[baseline_after] llama3_8b_float16_split_k_7,768,16,32,8,128,16,fp16,1,fa2,7,,7,7,0,1,112,7,7,16,64,1,1,1,4,0.07559,2.663,665.8
[baseline_after] llama3_8b_float16_split_k_7,896,16,32,8,128,16,fp16,1,fa2,8,,7,7,0,1,128,8,7,16,64,1,1,1,4,0.08452,2.779,694.8
[baseline_after] llama3_8b_float16_split_k_7,1024,16,32,8,128,16,fp16,1,fa2,10,,7,7,0,1,160,10,7,16,64,1,1,1,4,0.09405,2.854,713.5
[baseline_after] llama3_8b_float16_split_k_7,1152,16,32,8,128,16,fp16,1,fa2,11,,7,7,0,1,176,11,7,16,64,1,1,1,4,0.10286,2.936,734.0
[baseline_after] llama3_8b_float16_split_k_7,1280,16,32,8,128,16,fp16,1,fa2,12,,7,7,0,1,192,12,7,16,64,1,1,1,4,0.11189,2.999,749.7
[baseline_after] llama3_8b_float16_split_k_7,1408,16,32,8,128,16,fp16,1,fa2,13,,7,7,0,1,208,13,7,16,64,1,1,1,4,0.12384,2.981,745.1
[baseline_after] llama3_8b_float16_split_k_7,1536,16,32,8,128,16,fp16,1,fa2,14,,7,7,0,1,224,14,7,16,64,1,1,1,4,0.13251,3.039,759.6
[baseline_after] llama3_8b_float16_split_k_7,1664,16,32,8,128,16,fp16,1,fa2,15,,7,7,0,1,240,15,7,16,64,1,1,1,4,0.14127,3.088,772.0
[baseline_after] llama3_8b_float16_split_k_7,1792,16,32,8,128,16,fp16,1,fa2,16,,7,7,0,1,256,16,7,16,64,1,1,1,4,0.15044,3.123,780.7
[baseline_after] llama3_8b_float16_split_k_7,1920,16,32,8,128,16,fp16,1,fa2,18,,7,7,0,1,288,18,7,16,64,1,1,1,4,0.16017,3.142,785.6
[baseline_after] llama3_8b_float16_split_k_7,2048,16,32,8,128,16,fp16,1,fa2,19,,7,7,0,1,304,19,7,16,64,1,1,1,4,0.1693,3.171,792.8
[baseline_after] llama3_8b_float16_split_k_7,2176,16,32,8,128,16,fp16,1,fa2,20,,7,7,0,1,320,20,7,16,64,1,1,1,4,0.17874,3.191,797.8
[baseline_after] llama3_8b_float16_split_k_7,2304,16,32,8,128,16,fp16,1,fa2,21,,7,7,0,1,336,21,7,16,64,1,1,1,4,0.19146,3.155,788.6
[baseline_after] llama3_8b_float16_split_k_7,2432,16,32,8,128,16,fp16,1,fa2,22,,7,7,0,1,352,22,7,16,64,1,1,1,4,0.19914,3.201,800.4
[baseline_after] llama3_8b_float16_split_k_7,2560,16,32,8,128,16,fp16,1,fa2,23,,7,7,0,1,368,23,7,16,64,1,1,1,4,0.20768,3.231,807.8
[baseline_after] llama3_8b_float16_split_k_7,2688,16,32,8,128,16,fp16,1,fa2,24,,7,7,0,1,384,24,7,16,64,1,1,1,4,0.21655,3.254,813.5
[baseline_after] llama3_8b_float16_split_k_7,2816,16,32,8,128,16,fp16,1,fa2,26,,7,7,0,1,416,26,7,16,64,1,1,1,4,0.22676,3.255,813.8
[baseline_after] llama3_8b_float16_split_k_7,2944,16,32,8,128,16,fp16,1,fa2,27,,7,7,0,1,432,27,7,16,64,1,1,1,4,0.23582,3.273,818.1
[baseline_after] llama3_8b_float16_split_k_7,3072,16,32,8,128,16,fp16,1,fa2,28,,7,7,0,1,448,28,7,16,64,1,1,1,4,0.24493,3.288,822.0
[baseline_after] llama3_8b_float16_split_k_7,3200,16,32,8,128,16,fp16,1,fa2,29,,7,7,0,1,464,29,7,16,64,1,1,1,4,0.25687,3.266,816.4
[baseline_after] llama3_8b_float16_split_k_7,3328,16,32,8,128,16,fp16,1,fa2,30,,7,7,0,1,480,30,7,16,64,1,1,1,4,0.26543,3.287,821.7
[baseline_after] llama3_8b_float16_split_k_7,3456,16,32,8,128,16,fp16,1,fa2,31,,7,7,0,1,496,31,7,16,64,1,1,1,4,0.27416,3.304,826.1
[baseline_after] llama3_8b_float16_split_k_7,3584,16,32,8,128,16,fp16,1,fa2,32,,7,7,0,1,512,32,7,16,64,1,1,1,4,0.28282,3.322,830.5
[baseline_after] llama3_8b_float16_split_k_7,3712,16,32,8,128,16,fp16,1,fa2,34,,7,7,0,1,544,34,7,16,64,1,1,1,4,0.29294,3.322,830.4
[baseline_after] llama3_8b_float16_split_k_7,3840,16,32,8,128,16,fp16,1,fa2,35,,7,7,0,1,560,35,7,16,64,1,1,1,4,0.30161,3.338,834.4
[baseline_after] llama3_8b_float16_split_k_7,3968,16,32,8,128,16,fp16,1,fa2,36,,7,7,0,1,576,36,7,16,64,1,1,1,4,0.31136,3.341,835.2
[baseline_after] llama3_8b_float16_split_k_7,4096,16,32,8,128,16,fp16,1,fa2,37,,7,7,0,1,592,37,7,16,64,1,1,1,4,0.32319,3.322,830.6
[baseline_after] llama3_8b_float16_split_k_7,4224,16,32,8,128,16,fp16,1,fa2,38,,7,7,0,1,608,38,7,16,64,1,1,1,4,0.33072,3.348,837.0
[baseline_after] llama3_8b_float16_split_k_7,4352,16,32,8,128,16,fp16,1,fa2,39,,7,7,0,1,624,39,7,16,64,1,1,1,4,0.34013,3.354,838.5
[baseline_after] llama3_8b_float16_split_k_7,4480,16,32,8,128,16,fp16,1,fa2,40,,7,7,0,1,640,40,7,16,64,1,1,1,4,0.34848,3.37,842.5
[baseline_after] llama3_8b_float16_split_k_7,4608,16,32,8,128,16,fp16,1,fa2,42,,7,7,0,1,672,42,7,16,64,1,1,1,4,0.35986,3.357,839.2
[baseline_after] llama3_8b_float16_split_k_7,4736,16,32,8,128,16,fp16,1,fa2,43,,7,7,0,1,688,43,7,16,64,1,1,1,4,0.36853,3.369,842.2
[baseline_after] llama3_8b_float16_split_k_7,4864,16,32,8,128,16,fp16,1,fa2,44,,7,7,0,1,704,44,7,16,64,1,1,1,4,0.37724,3.38,845.0
[baseline_after] llama3_8b_float16_split_k_7,4992,16,32,8,128,16,fp16,1,fa2,45,,7,7,0,1,720,45,7,16,64,1,1,1,4,0.38828,3.37,842.6
[baseline_after] llama3_8b_float16_split_k_7,5120,16,32,8,128,16,fp16,1,fa2,46,,7,7,0,1,736,46,7,16,64,1,1,1,4,0.39706,3.38,845.1
[baseline_after] llama3_8b_float16_split_k_7,5248,16,32,8,128,16,fp16,1,fa2,47,,7,7,0,1,752,47,7,16,64,1,1,1,4,0.40644,3.385,846.2
[baseline_after] llama3_8b_float16_split_k_7,5376,16,32,8,128,16,fp16,1,fa2,48,,7,7,0,1,768,48,7,16,64,1,1,1,4,0.4151,3.395,848.8
[baseline_after] llama3_8b_float16_split_k_7,5504,16,32,8,128,16,fp16,1,fa2,50,,7,7,0,1,800,50,7,16,64,1,1,1,4,0.42499,3.395,848.8
[baseline_after] llama3_8b_float16_split_k_7,5632,16,32,8,128,16,fp16,1,fa2,51,,7,7,0,1,816,51,7,16,64,1,1,1,4,0.43438,3.399,849.7
[baseline_after] llama3_8b_float16_split_k_7,5760,16,32,8,128,16,fp16,1,fa2,52,,7,7,0,1,832,52,7,16,64,1,1,1,4,0.44376,3.403,850.7
[baseline_after] llama3_8b_float16_split_k_7,5888,16,32,8,128,16,fp16,1,fa2,53,,7,7,0,1,848,53,7,16,64,1,1,1,4,0.45443,3.397,849.1
[baseline_after] llama3_8b_float16_split_k_7,6016,16,32,8,128,16,fp16,1,fa2,54,,7,7,0,1,864,54,7,16,64,1,1,1,4,0.46265,3.409,852.2
[baseline_after] llama3_8b_float16_split_k_7,6144,16,32,8,128,16,fp16,1,fa2,55,,7,7,0,1,880,55,7,16,64,1,1,1,4,0.47186,3.413,853.3
[baseline_after] llama3_8b_float16_split_k_7,6272,16,32,8,128,16,fp16,1,fa2,56,,7,7,0,1,896,56,7,16,64,1,1,1,4,0.48114,3.417,854.3
[baseline_after] llama3_8b_float16_split_k_7,6400,16,32,8,128,16,fp16,1,fa2,58,,7,7,0,1,928,58,7,16,64,1,1,1,4,0.49161,3.413,853.2
[baseline_after] llama3_8b_float16_split_k_7,6528,16,32,8,128,16,fp16,1,fa2,59,,7,7,0,1,944,59,7,16,64,1,1,1,4,0.50004,3.422,855.6
[baseline_after] llama3_8b_float16_split_k_7,6656,16,32,8,128,16,fp16,1,fa2,60,,7,7,0,1,960,60,7,16,64,1,1,1,4,0.50959,3.424,856.0
[baseline_after] llama3_8b_float16_split_k_7,6784,16,32,8,128,16,fp16,1,fa2,61,,7,7,0,1,976,61,7,16,64,1,1,1,4,0.52054,3.416,854.1
[baseline_after] llama3_8b_float16_split_k_7,6912,16,32,8,128,16,fp16,1,fa2,62,,7,7,0,1,992,62,7,16,64,1,1,1,4,0.52887,3.426,856.5
[baseline_after] llama3_8b_float16_split_k_7,7040,16,32,8,128,16,fp16,1,fa2,63,,7,7,0,1,1008,63,7,16,64,1,1,1,4,0.53813,3.429,857.4
[baseline_after] llama3_8b_float16_split_k_7,7168,16,32,8,128,16,fp16,1,fa2,64,,7,7,0,1,1024,64,7,16,64,1,1,1,4,0.54697,3.435,858.8
[baseline_after] llama3_8b_float16_split_k_7,7296,16,32,8,128,16,fp16,1,fa2,66,,7,7,0,1,1056,66,7,16,64,1,1,1,4,0.55747,3.431,857.7
[baseline_after] llama3_8b_float16_split_k_7,7424,16,32,8,128,16,fp16,1,fa2,67,,7,7,0,1,1072,67,7,16,64,1,1,1,4,0.56722,3.431,857.8
[baseline_after] llama3_8b_float16_split_k_7,7552,16,32,8,128,16,fp16,1,fa2,68,,7,7,0,1,1088,68,7,16,64,1,1,1,4,0.57525,3.441,860.4
[baseline_after] llama3_8b_float16_split_k_7,7680,16,32,8,128,16,fp16,1,fa2,69,,7,7,0,1,1104,69,7,16,64,1,1,1,4,0.5857,3.437,859.3
[baseline_after] llama3_8b_float16_split_k_7,7808,16,32,8,128,16,fp16,1,fa2,70,,7,7,0,1,1120,70,7,16,64,1,1,1,4,0.59511,3.439,859.8
[baseline_after] llama3_8b_float16_split_k_7,7936,16,32,8,128,16,fp16,1,fa2,71,,7,7,0,1,1136,71,7,16,64,1,1,1,4,0.60418,3.443,860.8
[baseline_after] llama3_8b_float16_split_k_7,8064,16,32,8,128,16,fp16,1,fa2,72,,7,7,0,1,1152,72,7,16,64,1,1,1,4,0.61262,3.451,862.7
[baseline_after] llama3_8b_float16_split_k_7,8192,16,32,8,128,16,fp16,1,fa2,74,,7,7,0,1,1184,74,7,16,64,1,1,1,4,0.62453,3.439,859.6
[baseline_before] llama3_8b_float16_split_k_8,128,16,32,8,128,16,fp16,1,fa2,1,,8,8,0,1,16,1,8,16,64,1,1,1,4,0.10684,0.314,78.5
[baseline_before] llama3_8b_float16_split_k_8,256,16,32,8,128,16,fp16,1,fa2,2,,8,8,0,1,32,2,8,16,64,1,1,1,4,0.05125,1.31,327.4
[baseline_before] llama3_8b_float16_split_k_8,384,16,32,8,128,16,fp16,1,fa2,3,,8,8,0,1,48,3,8,16,64,1,1,1,4,0.05313,1.895,473.7
[baseline_before] llama3_8b_float16_split_k_8,512,16,32,8,128,16,fp16,1,fa2,4,,8,8,0,1,64,4,8,16,64,1,1,1,4,0.05812,2.309,577.3
[baseline_before] llama3_8b_float16_split_k_8,640,16,32,8,128,16,fp16,1,fa2,5,,8,8,0,1,80,5,8,16,64,1,1,1,4,0.07543,2.224,556.0
[baseline_before] llama3_8b_float16_split_k_8,768,16,32,8,128,16,fp16,1,fa2,6,,8,8,0,1,96,6,8,16,64,1,1,1,4,0.07779,2.588,647.0
[baseline_before] llama3_8b_float16_split_k_8,896,16,32,8,128,16,fp16,1,fa2,7,,8,8,0,1,112,7,8,16,64,1,1,1,4,0.08471,2.773,693.2
[baseline_before] llama3_8b_float16_split_k_8,1024,16,32,8,128,16,fp16,1,fa2,8,,8,8,0,1,128,8,8,16,64,1,1,1,4,0.09351,2.871,717.7
[baseline_before] llama3_8b_float16_split_k_8,1152,16,32,8,128,16,fp16,1,fa2,9,,8,8,0,1,144,9,8,16,64,1,1,1,4,0.10612,2.846,711.5
[baseline_before] llama3_8b_float16_split_k_8,1280,16,32,8,128,16,fp16,1,fa2,10,,8,8,0,1,160,10,8,16,64,1,1,1,4,0.11454,2.929,732.4
[baseline_before] llama3_8b_float16_split_k_8,1408,16,32,8,128,16,fp16,1,fa2,11,,8,8,0,1,176,11,8,16,64,1,1,1,4,0.12299,3.001,750.3
[baseline_before] llama3_8b_float16_split_k_8,1536,16,32,8,128,16,fp16,1,fa2,12,,8,8,0,1,192,12,8,16,64,1,1,1,4,0.13203,3.05,762.4
[baseline_before] llama3_8b_float16_split_k_8,1664,16,32,8,128,16,fp16,1,fa2,13,,8,8,0,1,208,13,8,16,64,1,1,1,4,0.14385,3.032,758.1
[baseline_before] llama3_8b_float16_split_k_8,1792,16,32,8,128,16,fp16,1,fa2,14,,8,8,0,1,224,14,8,16,64,1,1,1,4,0.15222,3.086,771.5
[baseline_before] llama3_8b_float16_split_k_8,1920,16,32,8,128,16,fp16,1,fa2,15,,8,8,0,1,240,15,8,16,64,1,1,1,4,0.16068,3.132,783.1
[baseline_before] llama3_8b_float16_split_k_8,2048,16,32,8,128,16,fp16,1,fa2,16,,8,8,0,1,256,16,8,16,64,1,1,1,4,0.16984,3.161,790.2
[baseline_before] llama3_8b_float16_split_k_8,2176,16,32,8,128,16,fp16,1,fa2,17,,8,8,0,1,272,17,8,16,64,1,1,1,4,0.18269,3.122,780.6
[baseline_before] llama3_8b_float16_split_k_8,2304,16,32,8,128,16,fp16,1,fa2,18,,8,8,0,1,288,18,8,16,64,1,1,1,4,0.19056,3.169,792.4
[baseline_before] llama3_8b_float16_split_k_8,2432,16,32,8,128,16,fp16,1,fa2,19,,8,8,0,1,304,19,8,16,64,1,1,1,4,0.1991,3.202,800.5
[baseline_before] llama3_8b_float16_split_k_8,2560,16,32,8,128,16,fp16,1,fa2,20,,8,8,0,1,320,20,8,16,64,1,1,1,4,0.20829,3.222,805.5
[baseline_before] llama3_8b_float16_split_k_8,2688,16,32,8,128,16,fp16,1,fa2,21,,8,8,0,1,336,21,8,16,64,1,1,1,4,0.21966,3.208,802.0
[baseline_before] llama3_8b_float16_split_k_8,2816,16,32,8,128,16,fp16,1,fa2,22,,8,8,0,1,352,22,8,16,64,1,1,1,4,0.22771,3.242,810.5
[baseline_before] llama3_8b_float16_split_k_8,2944,16,32,8,128,16,fp16,1,fa2,23,,8,8,0,1,368,23,8,16,64,1,1,1,4,0.23643,3.264,816.1
[baseline_before] llama3_8b_float16_split_k_8,3072,16,32,8,128,16,fp16,1,fa2,24,,8,8,0,1,384,24,8,16,64,1,1,1,4,0.24627,3.27,817.5
[baseline_before] llama3_8b_float16_split_k_8,3200,16,32,8,128,16,fp16,1,fa2,25,,8,8,0,1,400,25,8,16,64,1,1,1,4,0.2583,3.248,811.9
[baseline_before] llama3_8b_float16_split_k_8,3328,16,32,8,128,16,fp16,1,fa2,26,,8,8,0,1,416,26,8,16,64,1,1,1,4,0.2663,3.276,819.0
[baseline_before] llama3_8b_float16_split_k_8,3456,16,32,8,128,16,fp16,1,fa2,27,,8,8,0,1,432,27,8,16,64,1,1,1,4,0.27454,3.3,825.0
[baseline_before] llama3_8b_float16_split_k_8,3584,16,32,8,128,16,fp16,1,fa2,28,,8,8,0,1,448,28,8,16,64,1,1,1,4,0.28406,3.307,826.9
[baseline_before] llama3_8b_float16_split_k_8,3712,16,32,8,128,16,fp16,1,fa2,29,,8,8,0,1,464,29,8,16,64,1,1,1,4,0.2952,3.296,824.1
[baseline_before] llama3_8b_float16_split_k_8,3840,16,32,8,128,16,fp16,1,fa2,30,,8,8,0,1,480,30,8,16,64,1,1,1,4,0.30422,3.309,827.2
[baseline_before] llama3_8b_float16_split_k_8,3968,16,32,8,128,16,fp16,1,fa2,31,,8,8,0,1,496,31,8,16,64,1,1,1,4,0.31305,3.323,830.7
[baseline_before] llama3_8b_float16_split_k_8,4096,16,32,8,128,16,fp16,1,fa2,32,,8,8,0,1,512,32,8,16,64,1,1,1,4,0.32211,3.333,833.4
[baseline_before] llama3_8b_float16_split_k_8,4224,16,32,8,128,16,fp16,1,fa2,33,,8,8,0,1,528,33,8,16,64,1,1,1,4,0.3328,3.327,831.8
[baseline_before] llama3_8b_float16_split_k_8,4352,16,32,8,128,16,fp16,1,fa2,34,,8,8,0,1,544,34,8,16,64,1,1,1,4,0.3417,3.339,834.7
[baseline_before] llama3_8b_float16_split_k_8,4480,16,32,8,128,16,fp16,1,fa2,35,,8,8,0,1,560,35,8,16,64,1,1,1,4,0.35053,3.35,837.6
[baseline_before] llama3_8b_float16_split_k_8,4608,16,32,8,128,16,fp16,1,fa2,36,,8,8,0,1,576,36,8,16,64,1,1,1,4,0.36022,3.353,838.3
[baseline_before] llama3_8b_float16_split_k_8,4736,16,32,8,128,16,fp16,1,fa2,37,,8,8,0,1,592,37,8,16,64,1,1,1,4,0.37097,3.347,836.7
[baseline_before] llama3_8b_float16_split_k_8,4864,16,32,8,128,16,fp16,1,fa2,38,,8,8,0,1,608,38,8,16,64,1,1,1,4,0.37953,3.36,839.9
[baseline_before] llama3_8b_float16_split_k_8,4992,16,32,8,128,16,fp16,1,fa2,39,,8,8,0,1,624,39,8,16,64,1,1,1,4,0.3879,3.374,843.4
[baseline_before] llama3_8b_float16_split_k_8,5120,16,32,8,128,16,fp16,1,fa2,40,,8,8,0,1,640,40,8,16,64,1,1,1,4,0.39828,3.37,842.5
[baseline_before] llama3_8b_float16_split_k_8,5248,16,32,8,128,16,fp16,1,fa2,41,,8,8,0,1,656,41,8,16,64,1,1,1,4,0.40904,3.363,840.8
[baseline_before] llama3_8b_float16_split_k_8,5376,16,32,8,128,16,fp16,1,fa2,42,,8,8,0,1,672,42,8,16,64,1,1,1,4,0.41741,3.376,844.1
[baseline_before] llama3_8b_float16_split_k_8,5504,16,32,8,128,16,fp16,1,fa2,43,,8,8,0,1,688,43,8,16,64,1,1,1,4,0.42557,3.39,847.6
[baseline_before] llama3_8b_float16_split_k_8,5632,16,32,8,128,16,fp16,1,fa2,44,,8,8,0,1,704,44,8,16,64,1,1,1,4,0.43577,3.388,847.0
[baseline_before] llama3_8b_float16_split_k_8,5760,16,32,8,128,16,fp16,1,fa2,45,,8,8,0,1,720,45,8,16,64,1,1,1,4,0.44721,3.376,844.1
[baseline_before] llama3_8b_float16_split_k_8,5888,16,32,8,128,16,fp16,1,fa2,46,,8,8,0,1,736,46,8,16,64,1,1,1,4,0.45484,3.393,848.4
[baseline_before] llama3_8b_float16_split_k_8,6016,16,32,8,128,16,fp16,1,fa2,47,,8,8,0,1,752,47,8,16,64,1,1,1,4,0.4646,3.394,848.6
[baseline_before] llama3_8b_float16_split_k_8,6144,16,32,8,128,16,fp16,1,fa2,48,,8,8,0,1,768,48,8,16,64,1,1,1,4,0.47398,3.398,849.5
[baseline_before] llama3_8b_float16_split_k_8,6272,16,32,8,128,16,fp16,1,fa2,49,,8,8,0,1,784,49,8,16,64,1,1,1,4,0.48372,3.399,849.7
[baseline_before] llama3_8b_float16_split_k_8,6400,16,32,8,128,16,fp16,1,fa2,50,,8,8,0,1,800,50,8,16,64,1,1,1,4,0.49263,3.406,851.4
[baseline_before] llama3_8b_float16_split_k_8,6528,16,32,8,128,16,fp16,1,fa2,51,,8,8,0,1,816,51,8,16,64,1,1,1,4,0.50222,3.407,851.9
[baseline_before] llama3_8b_float16_split_k_8,6656,16,32,8,128,16,fp16,1,fa2,52,,8,8,0,1,832,52,8,16,64,1,1,1,4,0.51233,3.406,851.4
[baseline_before] llama3_8b_float16_split_k_8,6784,16,32,8,128,16,fp16,1,fa2,53,,8,8,0,1,848,53,8,16,64,1,1,1,4,0.52182,3.408,852.0
[baseline_before] llama3_8b_float16_split_k_8,6912,16,32,8,128,16,fp16,1,fa2,54,,8,8,0,1,864,54,8,16,64,1,1,1,4,0.53174,3.408,851.9
[baseline_before] llama3_8b_float16_split_k_8,7040,16,32,8,128,16,fp16,1,fa2,55,,8,8,0,1,880,55,8,16,64,1,1,1,4,0.53987,3.418,854.6
[baseline_before] llama3_8b_float16_split_k_8,7168,16,32,8,128,16,fp16,1,fa2,56,,8,8,0,1,896,56,8,16,64,1,1,1,4,0.54967,3.419,854.6
[baseline_before] llama3_8b_float16_split_k_8,7296,16,32,8,128,16,fp16,1,fa2,57,,8,8,0,1,912,57,8,16,64,1,1,1,4,0.5599,3.416,854.0
[baseline_before] llama3_8b_float16_split_k_8,7424,16,32,8,128,16,fp16,1,fa2,58,,8,8,0,1,928,58,8,16,64,1,1,1,4,0.57021,3.413,853.3
[baseline_before] llama3_8b_float16_split_k_8,7552,16,32,8,128,16,fp16,1,fa2,59,,8,8,0,1,944,59,8,16,64,1,1,1,4,0.57886,3.42,855.0
[baseline_before] llama3_8b_float16_split_k_8,7680,16,32,8,128,16,fp16,1,fa2,60,,8,8,0,1,960,60,8,16,64,1,1,1,4,0.58742,3.427,856.8
[baseline_before] llama3_8b_float16_split_k_8,7808,16,32,8,128,16,fp16,1,fa2,61,,8,8,0,1,976,61,8,16,64,1,1,1,4,0.59843,3.42,855.1
[baseline_before] llama3_8b_float16_split_k_8,7936,16,32,8,128,16,fp16,1,fa2,62,,8,8,0,1,992,62,8,16,64,1,1,1,4,0.60716,3.426,856.6
[baseline_before] llama3_8b_float16_split_k_8,8064,16,32,8,128,16,fp16,1,fa2,63,,8,8,0,1,1008,63,8,16,64,1,1,1,4,0.61712,3.425,856.4
[baseline_before] llama3_8b_float16_split_k_8,8192,16,32,8,128,16,fp16,1,fa2,64,,8,8,0,1,1024,64,8,16,64,1,1,1,4,0.62638,3.428,857.1
[experiment] llama3_8b_float16_split_k_8_num_mma_kv_1,128,16,32,8,128,16,fp16,1,fa2,1,,8,8,0,1,16,1,8,16,64,1,1,1,4,0.05039,0.666,166.5
[experiment] llama3_8b_float16_split_k_8_num_mma_kv_1,256,16,32,8,128,16,fp16,1,fa2,2,,8,8,0,1,32,2,8,16,64,1,1,1,4,0.05021,1.336,334.1
[experiment] llama3_8b_float16_split_k_8_num_mma_kv_1,384,16,32,8,128,16,fp16,1,fa2,3,,8,8,0,1,48,3,8,16,64,1,1,1,4,0.05301,1.899,474.7
