label,kv_len,batch_size,num_qo_heads,num_kv_heads,head_dim,page_size,NUM_STAGES_SMEM,TILE_SIZE_PER_BDX,VEC_SIZE,BDX,BDY,BDZ,KV_TILE_TOKENS,ms,tflops,gb_per_s_est
[experiment] llama3_8b_tile_size_per_bdx_8,7168,8,32,8,128,16,2,8,8,16,4,2,64,0.27996,3.356,839.0
[experiment] llama3_8b_tile_size_per_bdx_8,7296,8,32,8,128,16,2,8,8,16,4,2,64,0.28413,3.366,841.4
[experiment] llama3_8b_tile_size_per_bdx_8,7424,8,32,8,128,16,2,8,8,16,4,2,64,0.28902,3.367,841.7
[experiment] llama3_8b_tile_size_per_bdx_8,7552,8,32,8,128,16,2,8,8,16,4,2,64,0.29279,3.381,845.2
[experiment] llama3_8b_tile_size_per_bdx_8,7680,8,32,8,128,16,2,8,8,16,4,2,64,0.29831,3.374,843.6
[experiment] llama3_8b_tile_size_per_bdx_8,7808,8,32,8,128,16,2,8,8,16,4,2,64,0.30257,3.382,845.6
[experiment] llama3_8b_tile_size_per_bdx_8,7936,8,32,8,128,16,2,8,8,16,4,2,64,0.30778,3.38,844.9
[experiment] llama3_8b_tile_size_per_bdx_8,8064,8,32,8,128,16,2,8,8,16,4,2,64,0.31262,3.381,845.3
[experiment] llama3_8b_tile_size_per_bdx_8,8192,8,32,8,128,16,2,8,8,16,4,2,64,0.31896,3.366,841.6
[experiment] llama3_70b_tile_size_per_bdx_8,128,8,64,8,128,16,2,8,8,16,8,1,64,0.03907,0.859,107.3
[experiment] llama3_70b_tile_size_per_bdx_8,256,8,64,8,128,16,2,8,8,16,8,1,64,0.03832,1.751,218.9
[experiment] llama3_70b_tile_size_per_bdx_8,384,8,64,8,128,16,2,8,8,16,8,1,64,0.04196,2.399,299.9
[experiment] llama3_70b_tile_size_per_bdx_8,512,8,64,8,128,16,2,8,8,16,8,1,64,0.05364,2.502,312.8
[experiment] llama3_70b_tile_size_per_bdx_8,640,8,64,8,128,16,2,8,8,16,8,1,64,0.0657,2.554,319.2
[experiment] llama3_70b_tile_size_per_bdx_8,768,8,64,8,128,16,2,8,8,16,8,1,64,0.0779,2.585,323.1
[experiment] llama3_70b_tile_size_per_bdx_8,896,8,64,8,128,16,2,8,8,16,8,1,64,0.08925,2.632,329.0
[experiment] llama3_70b_tile_size_per_bdx_8,1024,8,64,8,128,16,2,8,8,16,8,1,64,0.10124,2.651,331.4
[experiment] llama3_70b_tile_size_per_bdx_8,1152,8,64,8,128,16,2,8,8,16,8,1,64,0.11607,2.602,325.2
[experiment] llama3_70b_tile_size_per_bdx_8,1280,8,64,8,128,16,2,8,8,16,8,1,64,0.11007,3.049,381.1
[experiment] llama3_70b_tile_size_per_bdx_8,1408,8,64,8,128,16,2,8,8,16,8,1,64,0.12052,3.062,382.8
[experiment] llama3_70b_tile_size_per_bdx_8,1536,8,64,8,128,16,2,8,8,16,8,1,64,0.1311,3.071,383.9
[experiment] llama3_70b_tile_size_per_bdx_8,1664,8,64,8,128,16,2,8,8,16,8,1,64,0.14252,3.061,382.6
[experiment] llama3_70b_tile_size_per_bdx_8,1792,8,64,8,128,16,2,8,8,16,8,1,64,0.15293,3.072,384.0
[experiment] llama3_70b_tile_size_per_bdx_8,1920,8,64,8,128,16,2,8,8,16,8,1,64,0.16303,3.087,385.9
[experiment] llama3_70b_tile_size_per_bdx_8,2048,8,64,8,128,16,2,8,8,16,8,1,64,0.17322,3.099,387.4
[experiment] llama3_70b_tile_size_per_bdx_8,2176,8,64,8,128,16,2,8,8,16,8,1,64,0.1851,3.082,385.2
[experiment] llama3_70b_tile_size_per_bdx_8,2304,8,64,8,128,16,2,8,8,16,8,1,64,0.19638,3.076,384.5
[experiment] llama3_70b_tile_size_per_bdx_8,2432,8,64,8,128,16,2,8,8,16,8,1,64,0.2083,3.061,382.6
[experiment] llama3_70b_tile_size_per_bdx_8,2560,8,64,8,128,16,2,8,8,16,8,1,64,0.21799,3.079,384.8
[experiment] llama3_70b_tile_size_per_bdx_8,2688,8,64,8,128,16,2,8,8,16,8,1,64,0.22999,3.064,383.0
[experiment] llama3_70b_tile_size_per_bdx_8,2816,8,64,8,128,16,2,8,8,16,8,1,64,0.24079,3.066,383.2
[experiment] llama3_70b_tile_size_per_bdx_8,2944,8,64,8,128,16,2,8,8,16,8,1,64,0.24937,3.095,386.8
[experiment] llama3_70b_tile_size_per_bdx_8,3072,8,64,8,128,16,2,8,8,16,8,1,64,0.26218,3.072,384.0
[experiment] llama3_70b_tile_size_per_bdx_8,3200,8,64,8,128,16,2,8,8,16,8,1,64,0.27285,3.074,384.3
[experiment] llama3_70b_tile_size_per_bdx_8,3328,8,64,8,128,16,2,8,8,16,8,1,64,0.28287,3.084,385.5
[experiment] llama3_70b_tile_size_per_bdx_8,3456,8,64,8,128,16,2,8,8,16,8,1,64,0.29646,3.056,382.0
[experiment] llama3_70b_tile_size_per_bdx_8,3584,8,64,8,128,16,2,8,8,16,8,1,64,0.30645,3.066,383.2
[experiment] llama3_70b_tile_size_per_bdx_8,3712,8,64,8,128,16,2,8,8,16,8,1,64,0.3175,3.065,383.1
[experiment] llama3_70b_tile_size_per_bdx_8,3840,8,64,8,128,16,2,8,8,16,8,1,64,0.32875,3.062,382.7
[experiment] llama3_70b_tile_size_per_bdx_8,3968,8,64,8,128,16,2,8,8,16,8,1,64,0.3383,3.075,384.3
[experiment] llama3_70b_tile_size_per_bdx_8,4096,8,64,8,128,16,2,8,8,16,8,1,64,0.34954,3.072,384.0
[experiment] llama3_70b_tile_size_per_bdx_8,4224,8,64,8,128,16,2,8,8,16,8,1,64,0.3599,3.077,384.6
[experiment] llama3_70b_tile_size_per_bdx_8,4352,8,64,8,128,16,2,8,8,16,8,1,64,0.37195,3.067,383.4
[experiment] llama3_70b_tile_size_per_bdx_8,4480,8,64,8,128,16,2,8,8,16,8,1,64,0.38192,3.075,384.4
[experiment] llama3_70b_tile_size_per_bdx_8,4608,8,64,8,128,16,2,8,8,16,8,1,64,0.39308,3.073,384.1
[experiment] llama3_70b_tile_size_per_bdx_8,4736,8,64,8,128,16,2,8,8,16,8,1,64,0.40464,3.068,383.5
[experiment] llama3_70b_tile_size_per_bdx_8,4864,8,64,8,128,16,2,8,8,16,8,1,64,0.41482,3.074,384.2
[experiment] llama3_70b_tile_size_per_bdx_8,4992,8,64,8,128,16,2,8,8,16,8,1,64,0.42636,3.069,383.7
[experiment] llama3_70b_tile_size_per_bdx_8,5120,8,64,8,128,16,2,8,8,16,8,1,64,0.43822,3.063,382.8
[experiment] llama3_70b_tile_size_per_bdx_8,5248,8,64,8,128,16,2,8,8,16,8,1,64,0.4475,3.074,384.3
[experiment] llama3_70b_tile_size_per_bdx_8,5376,8,64,8,128,16,2,8,8,16,8,1,64,0.45926,3.069,383.6
[experiment] llama3_70b_tile_size_per_bdx_8,5504,8,64,8,128,16,2,8,8,16,8,1,64,0.46984,3.071,383.9
[experiment] llama3_70b_tile_size_per_bdx_8,5632,8,64,8,128,16,2,8,8,16,8,1,64,0.48052,3.073,384.1
[experiment] llama3_70b_tile_size_per_bdx_8,5760,8,64,8,128,16,2,8,8,16,8,1,64,0.4925,3.066,383.2
[experiment] llama3_70b_tile_size_per_bdx_8,5888,8,64,8,128,16,2,8,8,16,8,1,64,0.50256,3.071,383.9
[experiment] llama3_70b_tile_size_per_bdx_8,6016,8,64,8,128,16,2,8,8,16,8,1,64,0.51302,3.074,384.3
[experiment] llama3_70b_tile_size_per_bdx_8,6144,8,64,8,128,16,2,8,8,16,8,1,64,0.5231,3.079,384.9
[experiment] llama3_70b_tile_size_per_bdx_8,6272,8,64,8,128,16,2,8,8,16,8,1,64,0.53612,3.067,383.3
[experiment] llama3_70b_tile_size_per_bdx_8,6400,8,64,8,128,16,2,8,8,16,8,1,64,0.54515,3.078,384.7
[experiment] llama3_70b_tile_size_per_bdx_8,6528,8,64,8,128,16,2,8,8,16,8,1,64,0.55639,3.076,384.5
[experiment] llama3_70b_tile_size_per_bdx_8,6656,8,64,8,128,16,2,8,8,16,8,1,64,0.56728,3.076,384.5
[experiment] llama3_70b_tile_size_per_bdx_8,6784,8,64,8,128,16,2,8,8,16,8,1,64,0.5795,3.069,383.6
[experiment] llama3_70b_tile_size_per_bdx_8,6912,8,64,8,128,16,2,8,8,16,8,1,64,0.59041,3.069,383.6
[experiment] llama3_70b_tile_size_per_bdx_8,7040,8,64,8,128,16,2,8,8,16,8,1,64,0.60015,3.075,384.4
[experiment] llama3_70b_tile_size_per_bdx_8,7168,8,64,8,128,16,2,8,8,16,8,1,64,0.61293,3.066,383.2
[experiment] llama3_70b_tile_size_per_bdx_8,7296,8,64,8,128,16,2,8,8,16,8,1,64,0.62241,3.073,384.1
[experiment] llama3_70b_tile_size_per_bdx_8,7424,8,64,8,128,16,2,8,8,16,8,1,64,0.63212,3.079,384.8
[experiment] llama3_70b_tile_size_per_bdx_8,7552,8,64,8,128,16,2,8,8,16,8,1,64,0.64534,3.068,383.5
[experiment] llama3_70b_tile_size_per_bdx_8,7680,8,64,8,128,16,2,8,8,16,8,1,64,0.65681,3.065,383.2
[experiment] llama3_70b_tile_size_per_bdx_8,7808,8,64,8,128,16,2,8,8,16,8,1,64,0.66734,3.067,383.4
[experiment] llama3_70b_tile_size_per_bdx_8,7936,8,64,8,128,16,2,8,8,16,8,1,64,0.67873,3.065,383.1
[experiment] llama3_70b_tile_size_per_bdx_8,8064,8,64,8,128,16,2,8,8,16,8,1,64,0.68834,3.071,383.9
[experiment] llama3_70b_tile_size_per_bdx_8,8192,8,64,8,128,16,2,8,8,16,8,1,64,0.7001,3.067,383.4
[baseline_after] llama3_8b,128,8,32,8,128,16,2,1,8,16,4,2,8,0.03915,0.429,107.1
[baseline_after] llama3_8b,256,8,32,8,128,16,2,1,8,16,4,2,8,0.04631,0.725,181.2
[baseline_after] llama3_8b,384,8,32,8,128,16,2,1,8,16,4,2,8,0.04611,1.092,272.9
[baseline_after] llama3_8b,512,8,32,8,128,16,2,1,8,16,4,2,8,0.04563,1.471,367.7
[baseline_after] llama3_8b,640,8,32,8,128,16,2,1,8,16,4,2,8,0.04638,1.809,452.2
[baseline_after] llama3_8b,768,8,32,8,128,16,2,1,8,16,4,2,8,0.0449,2.242,560.5
[baseline_after] llama3_8b,896,8,32,8,128,16,2,1,8,16,4,2,8,0.04537,2.588,647.1
[baseline_after] llama3_8b,1024,8,32,8,128,16,2,1,8,16,4,2,8,0.04933,2.721,680.2
[baseline_after] llama3_8b,1152,8,32,8,128,16,2,1,8,16,4,2,8,0.05406,2.793,698.3
[baseline_after] llama3_8b,1280,8,32,8,128,16,2,1,8,16,4,2,8,0.05973,2.809,702.2
[baseline_after] llama3_8b,1408,8,32,8,128,16,2,1,8,16,4,2,8,0.0634,2.911,727.7
[baseline_after] llama3_8b,1536,8,32,8,128,16,2,1,8,16,4,2,8,0.06839,2.944,736.0
[baseline_after] llama3_8b,1664,8,32,8,128,16,2,1,8,16,4,2,8,0.07376,2.957,739.2
[baseline_after] llama3_8b,1792,8,32,8,128,16,2,1,8,16,4,2,8,0.07793,3.014,753.5
[baseline_after] llama3_8b,1920,8,32,8,128,16,2,1,8,16,4,2,8,0.08311,3.028,757.0
[baseline_after] llama3_8b,2048,8,32,8,128,16,2,1,8,16,4,2,8,0.08706,3.083,770.9
[baseline_after] llama3_8b,2176,8,32,8,128,16,2,1,8,16,4,2,8,0.09245,3.085,771.2
[baseline_after] llama3_8b,2304,8,32,8,128,16,2,1,8,16,4,2,8,0.09755,3.096,773.9
[baseline_after] llama3_8b,2432,8,32,8,128,16,2,1,8,16,4,2,8,0.10969,2.906,726.5
[baseline_after] llama3_8b,2560,8,32,8,128,16,2,1,8,16,4,2,8,0.1074,3.124,781.0
[baseline_after] llama3_8b,2688,8,32,8,128,16,2,1,8,16,4,2,8,0.11184,3.15,787.6
[baseline_after] llama3_8b,2816,8,32,8,128,16,2,1,8,16,4,2,8,0.11667,3.164,790.9
[baseline_after] llama3_8b,2944,8,32,8,128,16,2,1,8,16,4,2,8,0.12156,3.174,793.6
[baseline_after] llama3_8b,3072,8,32,8,128,16,2,1,8,16,4,2,8,0.12532,3.213,803.2
[baseline_after] llama3_8b,3200,8,32,8,128,16,2,1,8,16,4,2,8,0.13012,3.224,805.9
[baseline_after] llama3_8b,3328,8,32,8,128,16,2,1,8,16,4,2,8,0.13467,3.239,809.8
[baseline_after] llama3_8b,3456,8,32,8,128,16,2,1,8,16,4,2,8,0.13973,3.242,810.5
[baseline_after] llama3_8b,3584,8,32,8,128,16,2,1,8,16,4,2,8,0.14579,3.222,805.5
[baseline_after] llama3_8b,3712,8,32,8,128,16,2,1,8,16,4,2,8,0.15013,3.241,810.2
[baseline_after] llama3_8b,3840,8,32,8,128,16,2,1,8,16,4,2,8,0.15434,3.261,815.3
[baseline_after] llama3_8b,3968,8,32,8,128,16,2,1,8,16,4,2,8,0.15945,3.262,815.4
[baseline_after] llama3_8b,4096,8,32,8,128,16,2,1,8,16,4,2,8,0.1639,3.276,818.9
[baseline_after] llama3_8b,4224,8,32,8,128,16,2,1,8,16,4,2,8,0.16933,3.27,817.4
[baseline_after] llama3_8b,4352,8,32,8,128,16,2,1,8,16,4,2,8,0.17407,3.277,819.3
[baseline_after] llama3_8b,4480,8,32,8,128,16,2,1,8,16,4,2,8,0.17749,3.308,827.1
[baseline_after] llama3_8b,4608,8,32,8,128,16,2,1,8,16,4,2,8,0.18323,3.296,824.1
[baseline_after] llama3_8b,4736,8,32,8,128,16,2,1,8,16,4,2,8,0.18769,3.307,826.8
[baseline_after] llama3_8b,4864,8,32,8,128,16,2,1,8,16,4,2,8,0.19309,3.302,825.4
[baseline_after] llama3_8b,4992,8,32,8,128,16,2,1,8,16,4,2,8,0.1977,3.31,827.4
[baseline_after] llama3_8b,5120,8,32,8,128,16,2,1,8,16,4,2,8,0.20179,3.326,831.4
[baseline_after] llama3_8b,5248,8,32,8,128,16,2,1,8,16,4,2,8,0.20702,3.323,830.7
[baseline_after] llama3_8b,5376,8,32,8,128,16,2,1,8,16,4,2,8,0.21145,3.332,833.1
[baseline_after] llama3_8b,5504,8,32,8,128,16,2,1,8,16,4,2,8,0.21551,3.348,836.9
[baseline_after] llama3_8b,5632,8,32,8,128,16,2,1,8,16,4,2,8,0.22129,3.336,834.0
[baseline_after] llama3_8b,5760,8,32,8,128,16,2,1,8,16,4,2,8,0.22568,3.345,836.3
[baseline_after] llama3_8b,5888,8,32,8,128,16,2,1,8,16,4,2,8,0.23011,3.354,838.5
[baseline_after] llama3_8b,6016,8,32,8,128,16,2,1,8,16,4,2,8,0.23476,3.359,839.7
[baseline_after] llama3_8b,6144,8,32,8,128,16,2,1,8,16,4,2,8,0.24017,3.353,838.3
[baseline_after] llama3_8b,6272,8,32,8,128,16,2,1,8,16,4,2,8,0.24576,3.345,836.3
[baseline_after] llama3_8b,6400,8,32,8,128,16,2,1,8,16,4,2,8,0.25065,3.347,836.7
[baseline_after] llama3_8b,6528,8,32,8,128,16,2,1,8,16,4,2,8,0.25452,3.362,840.4
[baseline_after] llama3_8b,6656,8,32,8,128,16,2,1,8,16,4,2,8,0.25825,3.378,844.5
[baseline_after] llama3_8b,6784,8,32,8,128,16,2,1,8,16,4,2,8,0.26502,3.355,838.8
[baseline_after] llama3_8b,6912,8,32,8,128,16,2,1,8,16,4,2,8,0.26794,3.381,845.3
[baseline_after] llama3_8b,7040,8,32,8,128,16,2,1,8,16,4,2,8,0.2725,3.386,846.6
[baseline_after] llama3_8b,7168,8,32,8,128,16,2,1,8,16,4,2,8,0.27668,3.396,848.9
[baseline_after] llama3_8b,7296,8,32,8,128,16,2,1,8,16,4,2,8,0.28292,3.38,845.0
[baseline_after] llama3_8b,7424,8,32,8,128,16,2,1,8,16,4,2,8,0.2873,3.387,846.7
[baseline_after] llama3_8b,7552,8,32,8,128,16,2,1,8,16,4,2,8,0.29192,3.391,847.7
[baseline_after] llama3_8b,7680,8,32,8,128,16,2,1,8,16,4,2,8,0.29715,3.388,846.9
[baseline_after] llama3_8b,7808,8,32,8,128,16,2,1,8,16,4,2,8,0.30362,3.371,842.7
[baseline_after] llama3_8b,7936,8,32,8,128,16,2,1,8,16,4,2,8,0.30785,3.379,844.7
[baseline_after] llama3_8b,8064,8,32,8,128,16,2,1,8,16,4,2,8,0.31421,3.364,841.0
[baseline_after] llama3_8b,8192,8,32,8,128,16,2,1,8,16,4,2,8,0.31597,3.398,849.6
[baseline_after] llama3_70b,128,8,64,8,128,16,2,1,8,16,8,1,8,0.03955,0.848,106.1
[baseline_after] llama3_70b,256,8,64,8,128,16,2,1,8,16,8,1,8,0.04758,1.41,176.3
[baseline_after] llama3_70b,384,8,64,8,128,16,2,1,8,16,8,1,8,0.04737,2.125,265.6
[baseline_after] llama3_70b,512,8,64,8,128,16,2,1,8,16,8,1,8,0.04794,2.8,350.0
[baseline_after] llama3_70b,640,8,64,8,128,16,2,1,8,16,8,1,8,0.04749,3.533,441.6
[baseline_after] llama3_70b,768,8,64,8,128,16,2,1,8,16,8,1,8,0.04634,4.345,543.1
[baseline_after] llama3_70b,896,8,64,8,128,16,2,1,8,16,8,1,8,0.04781,4.912,614.1
[baseline_after] llama3_70b,1024,8,64,8,128,16,2,1,8,16,8,1,8,0.05362,5.006,625.7
[baseline_after] llama3_70b,1152,8,64,8,128,16,2,1,8,16,8,1,8,0.05932,5.09,636.3
[baseline_after] llama3_70b,1280,8,64,8,128,16,2,1,8,16,8,1,8,0.06369,5.268,658.5
[baseline_after] llama3_70b,1408,8,64,8,128,16,2,1,8,16,8,1,8,0.06919,5.334,666.8
[baseline_after] llama3_70b,1536,8,64,8,128,16,2,1,8,16,8,1,8,0.07507,5.364,670.5
[baseline_after] llama3_70b,1664,8,64,8,128,16,2,1,8,16,8,1,8,0.08091,5.391,673.9
[baseline_after] llama3_70b,1792,8,64,8,128,16,2,1,8,16,8,1,8,0.08637,5.439,679.8
[baseline_after] llama3_70b,1920,8,64,8,128,16,2,1,8,16,8,1,8,0.08928,5.638,704.7
[baseline_after] llama3_70b,2048,8,64,8,128,16,2,1,8,16,8,1,8,0.09522,5.638,704.8
[baseline_after] llama3_70b,2176,8,64,8,128,16,2,1,8,16,8,1,8,0.10084,5.657,707.1
[baseline_after] llama3_70b,2304,8,64,8,128,16,2,1,8,16,8,1,8,0.10727,5.63,703.8
[baseline_after] llama3_70b,2432,8,64,8,128,16,2,1,8,16,8,1,8,0.1159,5.5,687.6
[baseline_after] llama3_70b,2560,8,64,8,128,16,2,1,8,16,8,1,8,0.11466,5.853,731.6
[baseline_after] llama3_70b,2688,8,64,8,128,16,2,1,8,16,8,1,8,0.12194,5.779,722.3
[baseline_after] llama3_70b,2816,8,64,8,128,16,2,1,8,16,8,1,8,0.12379,5.964,745.4
[baseline_after] llama3_70b,2944,8,64,8,128,16,2,1,8,16,8,1,8,0.12872,5.996,749.4
[baseline_after] llama3_70b,3072,8,64,8,128,16,2,1,8,16,8,1,8,0.13603,5.92,740.0
[baseline_after] llama3_70b,3200,8,64,8,128,16,2,1,8,16,8,1,8,0.14115,5.943,742.9
[baseline_after] llama3_70b,3328,8,64,8,128,16,2,1,8,16,8,1,8,0.1428,6.11,763.7
[baseline_after] llama3_70b,3456,8,64,8,128,16,2,1,8,16,8,1,8,0.14849,6.101,762.7
[baseline_after] llama3_70b,3584,8,64,8,128,16,2,1,8,16,8,1,8,0.15779,5.954,744.3
[baseline_after] llama3_70b,3712,8,64,8,128,16,2,1,8,16,8,1,8,0.1618,6.014,751.8
[baseline_after] llama3_70b,3840,8,64,8,128,16,2,1,8,16,8,1,8,0.16625,6.055,756.8
[baseline_after] llama3_70b,3968,8,64,8,128,16,2,1,8,16,8,1,8,0.17085,6.088,761.0
[baseline_after] llama3_70b,4096,8,64,8,128,16,2,1,8,16,8,1,8,0.17965,5.977,747.1
[baseline_after] llama3_70b,4224,8,64,8,128,16,2,1,8,16,8,1,8,0.18746,5.907,738.4
[baseline_after] llama3_70b,4352,8,64,8,128,16,2,1,8,16,8,1,8,0.18455,6.182,772.7
[baseline_after] llama3_70b,4480,8,64,8,128,16,2,1,8,16,8,1,8,0.19613,5.988,748.5
[baseline_after] llama3_70b,4608,8,64,8,128,16,2,1,8,16,8,1,8,0.20958,5.764,720.5
[baseline_after] llama3_70b,4736,8,64,8,128,16,2,1,8,16,8,1,8,0.21203,5.855,731.9
[baseline_after] llama3_70b,4864,8,64,8,128,16,2,1,8,16,8,1,8,0.20694,6.161,770.2
[baseline_after] llama3_70b,4992,8,64,8,128,16,2,1,8,16,8,1,8,0.22464,5.825,728.2
[baseline_after] llama3_70b,5120,8,64,8,128,16,2,1,8,16,8,1,8,0.22458,5.976,747.0
[baseline_after] llama3_70b,5248,8,64,8,128,16,2,1,8,16,8,1,8,0.23003,5.981,747.6
[baseline_after] llama3_70b,5376,8,64,8,128,16,2,1,8,16,8,1,8,0.22829,6.173,771.7
[baseline_after] llama3_70b,5504,8,64,8,128,16,2,1,8,16,8,1,8,0.24561,5.875,734.3
[baseline_after] llama3_70b,5632,8,64,8,128,16,2,1,8,16,8,1,8,0.24087,6.129,766.2
[baseline_after] llama3_70b,5760,8,64,8,128,16,2,1,8,16,8,1,8,0.25938,5.821,727.7
[baseline_after] llama3_70b,5888,8,64,8,128,16,2,1,8,16,8,1,8,0.2637,5.853,731.7
[baseline_after] llama3_70b,6016,8,64,8,128,16,2,1,8,16,8,1,8,0.26433,5.966,745.8
[baseline_after] llama3_70b,6144,8,64,8,128,16,2,1,8,16,8,1,8,0.28003,5.752,719.0
[baseline_after] llama3_70b,6272,8,64,8,128,16,2,1,8,16,8,1,8,0.27804,5.913,739.2
[baseline_after] llama3_70b,6400,8,64,8,128,16,2,1,8,16,8,1,8,0.28651,5.856,732.0
[baseline_after] llama3_70b,6528,8,64,8,128,16,2,1,8,16,8,1,8,0.30235,5.66,707.5
[baseline_after] llama3_70b,6656,8,64,8,128,16,2,1,8,16,8,1,8,0.29471,5.92,740.1
[baseline_after] llama3_70b,6784,8,64,8,128,16,2,1,8,16,8,1,8,0.30352,5.859,732.4
[baseline_after] llama3_70b,6912,8,64,8,128,16,2,1,8,16,8,1,8,0.30766,5.889,736.2
[baseline_after] llama3_70b,7040,8,64,8,128,16,2,1,8,16,8,1,8,0.31702,5.821,727.7
[baseline_after] llama3_70b,7168,8,64,8,128,16,2,1,8,16,8,1,8,0.31949,5.881,735.2
[baseline_after] llama3_70b,7296,8,64,8,128,16,2,1,8,16,8,1,8,0.32655,5.857,732.1
[baseline_after] llama3_70b,7424,8,64,8,128,16,2,1,8,16,8,1,8,0.34248,5.682,710.3
[baseline_after] llama3_70b,7552,8,64,8,128,16,2,1,8,16,8,1,8,0.34808,5.687,710.9
[baseline_after] llama3_70b,7680,8,64,8,128,16,2,1,8,16,8,1,8,0.35206,5.718,714.8
[baseline_after] llama3_70b,7808,8,64,8,128,16,2,1,8,16,8,1,8,0.35713,5.731,716.4
[baseline_after] llama3_70b,7936,8,64,8,128,16,2,1,8,16,8,1,8,0.3681,5.652,706.5
[baseline_after] llama3_70b,8064,8,64,8,128,16,2,1,8,16,8,1,8,0.36474,5.796,724.5
[baseline_after] llama3_70b,8192,8,64,8,128,16,2,1,8,16,8,1,8,0.37573,5.715,714.4
